Employee ID,age,gender,department,department_code,JobTitle,job_level,Education,MonthlyIncome,monthly_rate,hourly_rate,daily_rate,years_at_company,years_in_role,years_since_promotion,satisfaction_score,environment_satisfaction,Attrition,OverTime,distance_from_home,training_hours_last_year,num_companies_worked,manager_rating,work_life_balance,last_promotion_date
1159,42,Female,Engineering,ENG-02,Engineering Manager,2,Bachelor's,7329,8485,42,332,13,0,0,4 - Very High,3,No,No,4.0,16.0,1,3.0,High,
1160,37,Male,Operations,OPS-06,Logistics Coordinator,3,Bachelor's,6015,7017,34,269,5,0,0,4 - Very High,4,No,No,20.0,35.0,2,3.0,High,2024-08-28
1161,47,Male,Engineering,ENG-02,ML Engineer,4,Master's,16211,21342,95,782,21,6,3,3 - High,4,No,No,6.0,20.0,1,5.0,Very High,2021-11-04
1162,31,Female,Engineering,ENG-02,Backend Developer,1,Master's,6269,7105,35,287,5,4,2,3 - High,3,No,No,6.0,27.0,0,5.0,Very High,2022-10-09
1163,25,Male,Marketing,MKT-04,Content Strategist,5,Master's,10584,13500,60,486,3,0,0,3 - High,2,No,No,5.0,27.0,3,4.0,Very High,2024-08-30
1164,30,Female,Finance,FIN-05,Finance Manager,1,Master's,5554,6657,32,262,8,2,1,3 - High,3,No,No,3.0,17.0,3,4.0,Very High,06/07/2023
1165,26,Male,Sales,SAL-03,Business Development Rep,3,Bachelor's,6361,7613,36,290,8,5,0,2 - Medium,1,No,Yes,6.0,9.0,3,3.0,High,2024-12-13
1166,46,Female,Engineering,ENG-02,Engineering Manager,5,Bachelor's,15737,18259,93,765,25,20,14,3 - High,4,No,Yes ,8.0,28.0,0,4.0,Medium,2010-11-16
1167,21,Female,Marketing,MKT-04,Marketing Analyst,1,Bachelor's,4065,5175,23,185,3,3,3,3 - High,3,No,No,6.0,22.0,0,3.0,High,2022-01-29
1168,46,Female,Human Resources,HR-01,HR Coordinator,3,Bachelor's,7205,9065,41,323,14,0,0,2 - Medium,1,No,Yes,3.0,12.0,1,3.0,Medium,2024-09-22
1169,56,Female,Marketing,MKT-04,SEO Specialist,4,Master's,9410,10424,53,417,22,0,0,3 - High,3,No,Yes,5.0,39.0,0,2.0,High,2024-07-12
1170,40,Female,Human Resources,HR-01,Recruiter,4,Bachelor's,7546,9941,43,350,13,11,1,3 - High,4,No,No,4.0,10.0,0,3.0,High,2023-09-28
1171,29,Female,Engineering,ENG-02,Software Engineer,1,Bachelor's,4735,5452,27,218,1,1,0,4 - Very High,3,No,No,9.0,34.0,3,4.0,Very High,01/21/2024
1172,23,Female,Engineering,ENG-02,Data Engineer,2,Bachelor's,8306,10731,48,393,7,0,0,4 - Very High,1,Yes,Yes,5.0,22.0,0,3.0,Medium,2024-04-28
1173,30,Male,Sales,SAL-03,Business Development Rep,2,High School,4871,5733,28,224,3,1,1,1 - Low,2,No,No,8.0,26.0,2,,High,2023-11-15
1174,38,Male,Engineering,ENG-02,Backend Developer,1,Bachelor's,6099,7353,36,288,6,6,1,3 - High,2,No,Yes,9.0,12.0,0,4.0,Very High,2023-08-28
1175,28,Male,Marketing,MKT-04,Marketing Manager,2,PhD,7719,8980,44,353,7,2,2,2 - Medium,2,No,Yes,7.0,20.0,0,,Low,2022-05-14
1176,29,Male,Sales,SAL-03,Sales Manager,2,Bachelor's,7523,8890,45,360,3,0,0,3 - High,2,No,No,4.0,34.0,2,2.0,Very High,2024-04-14
1177,32,Female,Finance,FIN-05,Controller,2,High School,6545,7465,37,302,7,5,5,3 - High,1,No,No,6.0,9.0,0,3.0,High,2019-07-26
1178,25,Female,Engineering,ENG-02,DevOps Engineer,2,Bachelor's,7704,9276,45,357,2,1,1,1 - Low,2,No,Yes,8.0,26.0,0,2.0,Very High,2023-07-16
1179,40,Male,Engineering,ENG-02,Data Engineer,2,Bachelor's,7953,10224,47,371,8,0,0,3 - High,4,No,Yes,9.0,32.0,3,,Medium,2024-02-04
1180,31,Male,Sales,SAL-03,Account Executive,1,Bachelor's,5352,6092,32,257,3,0,0,4 - Very High,3,No,No,24.0,26.0,0,4.0,Very High,07/13/2024
1181,30,Male,Operations,OPS-06,Logistics Coordinator,4,Bachelor's,7856,9646,45,356,9,3,0,2 - Medium,2,Yes,Yes,6.0,39.0,1,1.0,Low,10/26/2024
1182,21,Male,Engineering,ENG-02,Software Engineer,1,High School,4641,6289,27,221,1,1,1,4 - Very High,4,No,No,3.0,20.0,0,4.0,Very High,2023-09-15
1183,53,Female,Sales,SAL-03,Senior Sales Rep,3,PhD,10002,11459,57,457,22,8,4,4 - Very High,2,No,No,6.0,26.0,0,3.0,High,2020-05-27
1184,55,Male,Sales,SAL-03,Sales Director,4,Bachelor's,11226,14958,65,530,28,7,4,3 - High,2,No,Yes,13.0,27.0,1,3.0,Medium,2020-09-11
1185,24,Female,Marketing,MKT-04,SEO Specialist,2,Master's,7078,8838,40,322,9,0,0,4 - Very High,3,No,No,4.0,38.0,1,,High,07/11/2024
1186,24,Non-Binary,Engineering,ENG-02,Data Engineer,2,PhD,7301,8215,43,346,2,0,0,2 - Medium,2,No,Yes,3.0,25.0,0,3.0,Medium,2024-11-20
1187,27,Male,Finance,FIN-05,Tax Specialist,1,Bachelor's,4794,5612,28,222,6,2,0,3 - High,3,No,No,22.0,21.0,1,3.0,Very High,2024-07-23
1188,60,Female,Human Resources,HR-01,Recruiter,2,Master's,6267,7314,37,299,28,9,9,3 - High,4,Yes,Yes,6.0,16.0,3,4.0,High,03/28/2015
1189,22,Male,Finance,FIN-05,Financial Analyst,2,High School,5358,6726,31,254,3,2,0,1 - Low,2,Yes,Yes,12.0,32.0,1,2.0,Medium,2024-06-17
1190,32,Male,Sales,SAL-03,Senior Sales Rep,1,Master's,6088,6803,35,281,1,1,1,4 - Very High,3,No,No,31.0,27.0,3,4.0,High,2023-04-16
1191,32,Female,Sales,SAL-03,Sales Director,3,Master's,9071,11463,53,426,0,0,0,3 - High,3,No,No,4.0,0.0,0,3.0,High,2024-11-14
1192,31,Female,Sales,SAL-03,Sales Manager,3,Master's,10260,13607,59,467,7,7,0,4 - Very High,3,No,No,3.0,29.0,0,4.0,Very High,2024-02-22
1193,31,Male,Marketing,MKT-04,Content Strategist,2,Master's,5199,6242,29,229,1,0,0,3 - High,3,No,No,7.0,19.0,0,3.0,High,2024-05-27
1194,42,Male,Finance,FIN-05,Financial Analyst,1,Bachelor's,5140,6664,29,233,9,7,2,4 - Very High,3,No,No,24.0,9.0,0,4.0,Very High,2022-03-09
1195,40,Male,Engineering,ENG-02,QA Engineer,2,Bachelor's,6938,9057,40,316,6,6,0,2 - Medium,3,Yes,Yes,8.0,6.0,3,4.0,High,06/13/2024
1196,29,Male,Engineering,ENG-02,Senior Engineer,4,Bachelor's,12058,16520,68,543,2,2,1,2 - Medium,3,No,Yes,4.0,35.0,3,3.0,High,2023-05-20
1197,31,Male,Operations,OPS-06,Operations Analyst,1,Master's,4573,5304,26,214,4,3,2,2 - Medium,4,No,No,5.0,27.0,2,5.0,Very High,2022-12-25
1198,27,Female,Operations,OPS-06,Logistics Coordinator,2,Master's,5101,5979,29,234,0,0,0,4 - Very High,3,No,No,11.0,23.0,0,,High,09/07/2024
1199,36,Male,Finance,FIN-05,Finance Manager,1,Bachelor's,5678,7801,34,279,14,7,5,3 - High,4,No,No,9.0,17.0,0,3.0,High,2019-07-02
1200,32,Male,Human Resources,HR-01,HR Manager,2,Master's,5740,7281,32,263,0,0,0,2 - Medium,2,No,Yes,6.0,47.0,3,4.0,High,02/08/2024
1201,45,Male,Engineering,ENG-02,ML Engineer,2,High School,7485,10152,44,359,9,6,3,4 - Very High,4,No,No,5.0,38.0,1,2.0,Very High,05/14/2021
1202,30,Female,Marketing,MKT-04,Growth Analyst,2,Bachelor's,5949,7559,33,261,5,1,0,1 - Low,1,No,Yes,5.0,12.0,0,3.0,High,2024-04-19
1203,36,Male,Marketing,MKT-04,Digital Marketing Lead,3,PhD,8886,11200,50,394,0,0,0,3 - High,2,No,No,3.0,15.0,2,4.0,Very High,2024-11-13
1204,33,Male,Finance,FIN-05,Auditor,3,Bachelor's,8400,10656,48,385,4,1,1,3 - High,3,No,Yes,11.0,14.0,0,4.0,High,2023-09-16
1205,34,Female,Operations,OPS-06,Facilities Manager,1,Master's,5207,6540,30,240,5,4,3,3 - High,4,No,No,11.0,28.0,1,3.0,High,2021-05-02
1206,31,Male,Sales,SAL-03,Sales Rep,1,Bachelor's,4141,5760,24,196,1,0,0,2 - Medium,2,No,Yes,16.0,38.0,1,,High,12/08/2024
1207,37,Female,Engineering,ENG-02,Staff Engineer,2,Bachelor's,6725,7473,39,308,0,0,0,2 - Medium,3,Yes,Yes,11.0,32.0,3,4.0,High,2024-08-03
1208,38,Female,Sales,SAL-03,Sales Rep,1,PhD,4873,5871,28,223,7,4,2,4 - Very High,4,No,No,20.0,2.0,0,3.0,Very High,2022-09-16
1209,30,Male,Sales,SAL-03,Sales Rep,1,High School,4367,5852,25,198,3,0,0,4 - Very High,3,No,No,3.0,38.0,1,5.0,Very High,2024-05-25
1210,23,Male,Marketing,MKT-04,Brand Manager,3,PhD,7277,8631,42,331,0,0,0,3 - High,4,No,No,5.0,15.0,0,4.0,Very High,2024-10-21
1211,21,Male,Human Resources,HR-01,HR Coordinator,1,Master's,3945,5051,22,176,1,0,0,3 - High,4,No,No,5.0,20.0,0,1.0,Medium,05/30/2024
1212,21,Male,Engineering,ENG-02,ML Engineer,2,Bachelor's,8279,9424,49,396,1,0,0,1 - Low,1,Yes,Yes,30.0,28.0,0,3.0,Medium,02/04/2024
1213,30,Female,Human Resources,HR-01,HR Analyst,3,Bachelor's,6994,8678,40,317,3,3,2,4 - Very High,3,No,No,20.0,20.0,3,4.0,High,2022-02-25
1214,21,Female,Human Resources,HR-01,HR Coordinator,1,Bachelor's,3591,4345,21,167,0,0,0,3 - High,4,No,No,12.0,30.0,0,4.0,Very High,12/19/2024
1215,21,Female,Engineering,ENG-02,Senior Engineer,5,Master's,15834,20170,93,753,2,1,0,4 - Very High,2,No,No,18.0,23.0,0,3.0,High,2024-01-15
1216,27,Female,Engineering,ENG-02,Engineering Manager,5,High School,11609,13523,68,549,1,0,0,4 - Very High,2,No,No,19.0,23.0,0,4.0,Very High,11/26/2024
1217,24,Female,Marketing,MKT-04,Content Strategist,2,Bachelor's,5031,6704,29,230,4,2,1,3 - High,3,No,Yes,6.0,26.0,0,3.0,High,2023-11-14
1218,37,Male,Engineering,ENG-02,DevOps Engineer,1,PhD,7702,9676,44,355,12,11,0,3 - High,3,No,No,4.0,13.0,1,3.0,Very High,07/01/2024
1219,37,Male,Operations,OPS-06,Operations Analyst,3,Master's,7593,10223,45,366,5,5,5,4 - Very High,4,No,Yes,2.0,22.0,2,4.0,High,01/05/2020
1220,41,Male,Marketing,MKT-04,Content Strategist,1,Master's,4607,5973,26,211,0,0,0,4 - Very High,4,No,No,6.0,22.0,1,,Very High,2024-07-13
1221,26,Female,Sales,SAL-03,Regional Sales Lead,4,Bachelor's,10417,13550,58,462,3,3,3,4 - Very High,4,No,No,18.0,36.0,0,4.0,Very High,12/07/2021
1222,26,Female,Sales,SAL-03,Senior Sales Rep,4,Master's,11605,14897,69,549,5,1,1,3 - High,2,No,No,7.0,28.0,1,4.0,Very High,02/15/2023
1223,53,Female,Marketing,MKT-04,Digital Marketing Lead,3,Master's,8940,11065,51,405,22,6,6,3 - High,3,No,No,6.0,17.0,2,3.0,Very High,05/02/2018
1224,31,Male,Sales,SAL-03,Sales Manager,1,Bachelor's,5213,6458,30,247,6,5,4,2 - Medium,4,Yes,No,11.0,17.0,0,1.0,Medium,2021-01-01
1225,22,Male,Engineering,ENG-02,Data Engineer,2,Bachelor's,7979,9291,45,360,1,0,0,3 - High,3,No,No,11.0,21.0,2,,High,02/05/2024
1226,25,Male,Finance,FIN-05,Financial Analyst,2,High School,5714,6692,34,275,9,8,5,3 - High,4,No,Yes,18.0,19.0,0,5.0,Very High,2019-05-11
1227,27,Female,Marketing,MKT-04,Brand Manager,4,Master's,11695,13219,66,531,4,0,0,3 - High,3,No,No,23.0,30.0,0,1.0,High,2024-07-19
1228,47,Female,Sales,SAL-03,Senior Sales Rep,1,Master's,7037,9609,40,315,15,13,7,2 - Medium,2,No,Yes,4.0,19.0,0,3.0,Medium,2017-06-26
1229,31,Female,Sales,SAL-03,Sales Director,5,Bachelor's,16000,17779,95,767,9,2,2,4 - Very High,4,No,No,4.0,37.0,2,4.0,High,2022-07-09
1230,23,Male,Engineering,ENG-02,Engineering Manager,3,High School,10591,14242,62,491,12,10,6,3 - High,3,No,No,11.0,25.0,0,5.0,Very High,2018-10-15
1231,27,Male,Engineering,ENG-02,Software Engineer,1,Bachelor's,5735,7249,33,263,0,0,0,1 - Low,2,No,No,7.0,20.0,1,1.0,Very High,2024-04-06
1232,30,Female,Engineering,ENG-02,Engineering Manager,2,Master's,8028,10717,46,370,9,8,2,4 - Very High,3,No,No,1.0,36.0,0,4.0,Very High,2022-12-03
1233,46,Female,Marketing,MKT-04,Digital Marketing Lead,2,Bachelor's,6072,7987,35,282,7,6,5,4 - Very High,4,No,No,4.0,29.0,1,4.0,Very High,2019-11-05
1234,42,Male,Sales,SAL-03,Sales Rep,3,Master's,8541,9437,50,409,7,1,0,3 - High,3,No,No,2.0,30.0,1,4.0,Very High,2024-06-11
1235,32,Female,Human Resources,HR-01,HR Coordinator,1,Master's,4185,5490,24,192,4,1,1,3 - High,2,No,No,12.0,42.0,1,2.0,High,2023-11-24
1236,44,Female,Operations,OPS-06,Operations Analyst,3,Master's,7042,9124,41,331,11,3,3,3 - High,2,No,No,5.0,27.0,0,4.0,Very High,2021-12-16
1237,23,Female,Marketing,MKT-04,Brand Manager,1,Bachelor's,4570,5632,27,214,0,0,0,3 - High,2,No,No,10.0,20.0,1,1.0,Very High,09/21/2024
1238,28,Male,Finance,FIN-05,Finance Manager,3,Master's,8831,10739,52,420,7,6,0,3 - High,3,No,No,24.0,38.0,0,3.0,High,2024-05-23
1239,33,Female,Engineering,ENG-02,Engineering Manager,4,High School,9545,12064,56,456,4,3,3,3 - High,4,No,No,7.0,15.0,2,2.0,Very High,2021-09-11
1240,33,Female,Engineering,ENG-02,Staff Engineer,5,High School,16595,19765,98,776,8,4,1,4 - Very High,4,No,Yes,2.0,18.0,0,,Medium,02/17/2023
1241,51,Male,Engineering,ENG-02,Staff Engineer,3,Bachelor's,10519,13848,59,468,27,18,18,4 - Very High,4,No,No,6.0,12.0,2,4.0,Very High,2006-10-28
1242,28,Female,Finance,FIN-05,Auditor,1,High School,4409,5206,25,202,5,3,2,4 - Very High,4,No,No,6.0,29.0,0,4.0,Very High,2022-12-12
1243,29,Female,Engineering,ENG-02,Backend Developer,1,Bachelor's,6323,8302,36,291,2,1,0,2 - Medium,4,No,No,4.0,25.0,3,4.0,Very High,2024-01-29
1244,33,Male,Sales,SAL-03,Sales Rep,2,Bachelor's,5023,6860,28,224,8,8,5,4 - Very High,3,No,Yes,11.0,26.0,0,2.0,Low,2019-05-01
1245,41,Female,Sales,SAL-03,Business Development Rep,2,Bachelor's,5613,7857,33,265,13,3,1,1 - Low,2,No,No,6.0,25.0,1,1.0,Very High,09/13/2023
1246,43,Male,Operations,OPS-06,Facilities Manager,3,High School,6024,8032,36,292,7,5,4,3 - High,3,No,No,3.0,25.0,0,3.0,High,02/01/2020
1247,38,Male,Operations,OPS-06,Process Engineer,3,PhD,8434,9891,47,371,12,9,9,1 - Low,3,No,Yes,4.0,11.0,3,2.0,Medium,2015-10-21
1248,35,Male,Human Resources,HR-01,HR Manager,1,Bachelor's,5136,5878,30,244,8,3,1,4 - Very High,3,No,No,6.0,21.0,0,5.0,Very High,07/30/2023
1249,55,Male,Human Resources,HR-01,HR Director,3,Bachelor's,8091,9366,47,380,22,22,7,3 - High,4,No,No,9.0,19.0,0,4.0,Very High,05/31/2017
1250,24,Male,Marketing,MKT-04,Content Strategist,3,Bachelor's,6922,7882,40,324,1,1,0,3 - High,2,No,Yes,7.0,26.0,0,2.0,Very High,2024-10-07
1251,24,Female,Finance,FIN-05,Senior Accountant,1,Master's,5229,6819,30,242,1,1,1,2 - Medium,3,No,No,13.0,46.0,0,2.0,High,2023-05-25
1252,25,Male,Finance,FIN-05,Finance Manager,3,Bachelor's,7180,9539,42,341,3,2,0,3 - High,2,No,No,8.0,29.0,0,1.0,High,2024-10-01
1253,36,Male,Operations,OPS-06,Logistics Coordinator,2,Bachelor's,5092,6891,30,245,4,4,0,3 - High,1,Yes,Yes,7.0,8.0,0,4.0,High,2024-03-13
1254,39,Female,Operations,OPS-06,Logistics Coordinator,1,Bachelor's,3924,5413,22,177,9,0,0,4 - Very High,3,No,No,4.0,11.0,2,5.0,Very High,2024-01-18
1255,21,Female,Operations,OPS-06,Operations Manager,5,High School,10495,12942,61,502,0,0,0,3 - High,2,No,No,10.0,30.0,0,,High,2024-09-22
1256,50,Non-Binary,Operations,OPS-06,Facilities Manager,5,High School,10430,13706,59,486,16,0,0,4 - Very High,3,No,Yes,10.0,20.0,0,3.0,High,2024-08-27
1257,27,Female,Human Resources,HR-01,Recruiter,1,Bachelor's,4714,6180,27,217,2,2,0,3 - High,4,No,No,4.0,21.0,0,4.0,Very High,2024-11-17
1258,28,Female,Sales,SAL-03,Sales Manager,1,Bachelor's,4888,5737,29,235,0,0,0,3 - High,4,No,No,7.0,22.0,2,4.0,High,2024-11-02
1259,40,Female,Engineering,ENG-02,Engineering Manager,1,Bachelor's,8029,9153,45,362,15,12,10,3 - High,3,No,No,6.0,29.0,1,2.0,Very High,2014-02-07
1260,45,Male,Sales,SAL-03,Business Development Rep,3,Bachelor's,7610,10360,44,346,8,5,1,4 - Very High,1,No,No,35.0,36.0,2,5.0,Very High,2023-10-21
1261,28,Male,Engineering,ENG-02,QA Engineer,2,Bachelor's,6869,8732,41,334,10,9,1,4 - Very High,4,No,No,4.0,15.0,1,5.0,High,2023-07-19
1262,30,Female,Sales,SAL-03,Senior Sales Rep,4,High School,8254,10611,48,388,1,0,0,3 - High,4,No,No,8.0,32.0,0,4.0,High,2024-03-12
1263,27,Male,Sales,SAL-03,Sales Rep,3,High School,5370,7281,31,254,2,2,0,2 - Medium,2,Yes,Yes,13.0,18.0,2,3.0,Medium,09/19/2024
1264,35,Male,Marketing,MKT-04,SEO Specialist,2,PhD,6632,8927,39,320,5,0,0,2 - Medium,3,No,No,6.0,23.0,0,3.0,Very High,2024-05-31
1265,23,Male,Sales,SAL-03,Sales Director,4,Bachelor's,10151,11725,60,471,0,0,0,4 - Very High,3,No,Yes,5.0,31.0,0,4.0,High,07/23/2024
1266,32,Female,Engineering,ENG-02,Senior Engineer,5,High School,13652,17970,79,637,2,0,0,2 - Medium,2,No,No,50.0,36.0,1,3.0,Low,06/28/2024
1267,25,Female,Engineering,ENG-02,ML Engineer,5,Bachelor's,13062,15318,76,609,4,2,2,3 - High,4,No,No,4.0,32.0,0,4.0,High,2022-06-15
1268,35,Male,Marketing,MKT-04,Content Strategist,1,High School,4482,5499,25,200,0,0,0,4 - Very High,4,No,No,11.0,14.0,3,4.0,Very High,2024-12-25
1269,41,Female,Marketing,MKT-04,Digital Marketing Lead,1,Master's,6020,7121,35,275,13,1,1,3 - High,2,No,No,17.0,32.0,0,3.0,Very High,01/15/2023
1270,21,Male,Operations,OPS-06,Operations Analyst,4,Master's,9333,10293,55,452,0,0,0,3 - High,3,No,Yes,5.0,34.0,0,4.0,Medium,11/26/2024
1271,35,Female,Human Resources,HR-01,HR Director,1,Bachelor's,5788,7033,32,256,6,1,1,2 - Medium,2,No,No,6.0,28.0,2,2.0,Medium,05/30/2023
1272,28,Female,Engineering,ENG-02,Senior Engineer,3,Master's,11496,15149,65,528,5,1,1,4 - Very High,4,No,No,7.0,38.0,1,3.0,Medium,2023-12-08
1273,25,Female,Human Resources,HR-01,Recruiter,4,High School,8189,10468,47,387,4,4,4,3 - High,3,No,Yes,5.0,20.0,1,4.0,Medium,07/14/2020
1274,32,Female,Engineering,ENG-02,Frontend Developer,2,Bachelor's,7037,8444,40,323,8,2,0,4 - Very High,3,No,No,13.0,21.0,0,4.0,Very High,08/24/2024
1275,38,Female,Engineering,ENG-02,Software Engineer,1,Master's,7681,10168,43,341,15,1,0,4 - Very High,3,No,Yes,9.0,26.0,2,3.0,Low,2024-06-08
1276,30,Male,Operations,OPS-06,Operations Manager,1,High School,4428,5851,25,199,1,1,0,1 - Low,4,No,Yes,6.0,26.0,1,3.0,High,2024-10-30
1277,29,Non-Binary,Operations,OPS-06,Operations Manager,1,High School,5061,6954,30,239,8,1,0,3 - High,3,No,Yes,13.0,15.0,4,4.0,Medium,2024-12-05
1278,34,Female,Engineering,ENG-02,Engineering Manager,5,High School,12518,15247,73,598,8,1,0,4 - Very High,3,No,No,16.0,28.0,0,5.0,Very High,06/30/2024
1279,40,Female,Sales,SAL-03,Sales Rep,2,Bachelor's,6462,8910,38,305,12,2,1,3 - High,4,No,No,11.0,29.0,2,3.0,Very High,05/17/2023
1280,37,Male,Operations,OPS-06,Operations Analyst,1,Master's,4355,6019,25,201,10,6,3,2 - Medium,4,No,No,4.0,23.0,2,2.0,High,2021-03-12
1281,45,Non-Binary,Engineering,ENG-02,Engineering Manager,3,Bachelor's,11348,14434,67,539,9,8,5,2 - Medium,1,Yes,Yes,1.0,32.0,1,2.0,Medium,2019-02-21
1282,60,Male,Sales,SAL-03,Regional Sales Lead,2,Bachelor's,6850,8281,40,327,26,20,13,4 - Very High,4,No,No,20.0,28.0,2,4.0,Very High,
1283,38,Male,Operations,OPS-06,Logistics Coordinator,3,Master's,7128,8191,41,325,11,11,10,2 - Medium,3,No,No,35.0,23.0,2,2.0,Medium,2014-01-12
1284,39,Female,Sales,SAL-03,Business Development Rep,3,Bachelor's,7333,8827,43,354,7,2,1,2 - Medium,4,No,Yes,10.0,24.0,2,3.0,High,2023-01-08
1285,42,Female,Operations,OPS-06,Process Engineer,1,Bachelor's,5254,6314,31,244,15,15,15,4 - Very High,3,No,No,14.0,20.0,0,4.0,Very High,2009-09-22
1286,36,Female,Sales,SAL-03,Sales Rep,2,Bachelor's,6262,7879,35,283,2,0,0,1 - Low,1,Yes,Yes,6.0,23.0,3,2.0,High,03/28/2024
1287,35,Male,Finance,FIN-05,Senior Accountant,1,High School,4974,6315,29,230,3,1,1,3 - High,4,No,No,9.0,,0,3.0,Very High,11/13/2023
1288,32,Female,Human Resources,HR-01,HR Analyst,1,High School,4248,5565,25,205,14,1,1,3 - High,3,No,No,6.0,28.0,0,4.0,Very High,02/27/2023
1289,26,Male,Sales,SAL-03,Sales Manager,2,Master's,7810,10381,44,354,4,0,0,2 - Medium,3,No,No,7.0,22.0,0,4.0,Very High,02/15/2024
1290,31,Male,Finance,FIN-05,Auditor,2,Master's,7127,8419,41,328,1,0,0,4 - Very High,3,No,No,16.0,17.0,0,5.0,Very High,2024-11-16
1291,41,Male,Sales,SAL-03,Sales Manager,3,High School,7135,9485,42,342,4,1,1,4 - Very High,4,No,No,13.0,34.0,5,5.0,High,2023-05-07
1292,27,Female,Sales,SAL-03,Sales Director,3,Bachelor's,8028,10998,47,371,8,8,2,3 - High,2,No,Yes,5.0,23.0,0,4.0,Medium,03/13/2022
1293,27,Female,Sales,SAL-03,Sales Rep,3,High School,6640,8618,38,298,2,0,0,2 - Medium,4,No,No,2.0,23.0,0,2.0,Very High,2024-09-28
1294,25,Non-Binary,Marketing,MKT-04,Marketing Manager,4,High School,8098,10745,47,381,7,7,6,3 - High,3,Yes,No,7.0,28.0,0,1.0,Very High,2018-09-09
1295,34,Female,Operations,OPS-06,Operations Analyst,1,Bachelor's,4170,5262,24,193,3,0,0,1 - Low,2,No,No,4.0,5.0,0,3.0,High,04/10/2024
1296,33,Female,Human Resources,HR-01,Benefits Specialist,3,Master's,6135,7936,36,285,2,2,1,3 - High,2,No,No,5.0,32.0,0,3.0,High,2023-02-02
1297,30,Male,Engineering,ENG-02,Software Engineer,2,Bachelor's,7032,9243,40,327,0,0,0,4 - Very High,4,No,No,8.0,12.0,0,5.0,Very High,2024-06-20
1298,51,Female,Operations,OPS-06,Logistics Coordinator,2,High School,4898,5998,29,231,16,7,4,4 - Very High,3,No,No,7.0,25.0,0,3.0,High,2020-10-08
1299,21,Female,Engineering,ENG-02,Staff Engineer,5,Bachelor's,16007,18982,94,743,4,3,1,4 - Very High,3,No,No,9.0,37.0,0,4.0,Very High,2023-01-31
1300,41,Female,Finance,FIN-05,Controller,1,Master's,5657,6654,33,261,4,3,3,2 - Medium,4,No,No,6.0,9.0,2,5.0,High,2021-04-16
1301,47,Female,Operations,OPS-06,Operations Analyst,3,High School,6427,8550,37,294,24,24,5,4 - Very High,4,No,No,7.0,17.0,0,5.0,Very High,2019-12-06
1302,41,Male,Finance,FIN-05,Tax Specialist,4,Bachelor's,8543,11089,50,402,2,0,0,3 - High,4,No,No,10.0,27.0,2,5.0,Very High,2024-01-08
1303,30,Female,Marketing,MKT-04,Brand Manager,3,Bachelor's,8948,10864,51,418,7,1,1,3 - High,3,No,No,6.0,19.0,1,3.0,High,05/21/2023
1304,47,Female,Sales,SAL-03,Business Development Rep,3,Master's,7748,9849,45,364,16,0,0,4 - Very High,4,No,No,9.0,19.0,1,3.0,high,2024-08-20
1305,30,Male,Engineering,ENG-02,Frontend Developer,1,Bachelor's,5164,6853,29,236,8,8,1,4 - Very High,4,No,No,8.0,22.0,1,,Very High,01/02/2024
1306,37,Female,Finance,FIN-05,Tax Specialist,1,Bachelor's,5758,7678,34,267,8,8,4,3 - High,2,No,No,4.0,20.0,0,3.0,Very High,06/24/2020
1307,25,Male,Finance,FIN-05,Financial Analyst,2,High School,4631,5778,26,210,0,0,0,3 - High,4,No,No,12.0,25.0,2,3.0,High,04/13/2025
1308,28,Male,Engineering,ENG-02,Staff Engineer,5,High School,14898,19492,84,674,2,1,1,4 - Very High,4,No,Yes,11.0,42.0,2,3.0,High,2023-03-30
1309,33,Male,Engineering,ENG-02,Staff Engineer,2,Master's,9546,12502,56,444,1,1,0,3 - High,4,No,No,2.0,,3,4.0,Very High,11/06/2024
1310,24,Male,Sales,SAL-03,Account Executive,3,Bachelor's,7173,9501,42,331,0,0,0,3 - High,3,No,yes,13.0,30.0,2,3.0,Low,2024-03-13
1311,38,Female,Finance,FIN-05,Financial Analyst,4,Master's,10162,12360,58,476,4,4,3,4 - Very High,3,No,No,4.0,41.0,5,3.0,Very High,07/03/2021
1312,41,Female,Finance,FIN-05,Tax Specialist,2,Bachelor's,6040,7739,35,287,18,6,5,4 - Very High,4,No,No,12.0,28.0,0,5.0,High,2019-11-06
1313,32,Female,Sales,SAL-03,Senior Sales Rep,3,Bachelor's,8841,10867,50,407,7,7,1,3 - High,3,No,No,4.0,23.0,0,3.0,Very High,11/20/2023
1314,25,Male,Marketing,MKT-04,SEO Specialist,3,High School,6292,7723,36,296,9,4,2,3 - High,4,No,No,13.0,32.0,2,4.0,Very High,2022-01-29
1315,40,Male,Human Resources,HR-01,HR Analyst,4,High School,6674,8794,38,312,6,4,4,3 - High,4,No,No,6.0,28.0,0,3.0,High,02/15/2020
1316,32,Male,Engineering,ENG-02,Staff Engineer,2,Bachelor's,7117,9189,40,325,3,3,3,2 - Medium,2,No,No,4.0,39.0,3,3.0,High,2021-04-08
1317,36,Female,Operations,OPS-06,Operations Manager,2,Bachelor's,5777,7334,33,269,4,3,0,2 - Medium,3,No,No,18.0,35.0,4,,Very High,2024-07-19
1318,35,Male,Finance,FIN-05,Tax Specialist,4,High School,7521,9924,44,358,4,3,1,2 - Medium,2,No,Yes ,10.0,16.0,3,3.0,Medium,08/12/2023
